order_id,date,customer_id,product,category,sales,price,cost,payment_status
SALE-E6825FA0,2026-01-28T01:03:02.184000,CUST-LIVE-1424,Smart Fridge 400L,Home Appliances,1,75000.0,60000.0,Completed
SALE-2A7CFE42,2026-01-02T05:09:02.184000,CUST-LIVE-1233,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-776508C6,2026-02-08T13:36:02.184000,CUST-LIVE-1163,"Smart LED TV 55""",Electronics,1,45000.0,36000.0,Completed
SALE-B7A86A8F,2026-03-17T03:10:02.184000,CUST-LIVE-1292,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-21F91655,2026-02-16T04:53:02.184000,CUST-LIVE-1485,Digital Wall Clock,Electronics,2,1500.0,1200.0,Completed
SALE-64A61BD9,2026-02-28T11:27:02.184000,CUST-LIVE-1380,Personal Grooming Kit,Personal Care,1,2500.0,2000.0,Completed
SALE-982747E2,2026-02-11T02:46:02.184000,CUST-LIVE-1350,Coffee Maker Elite,Kitchenware,3,5500.0,4400.0,Completed
SALE-3AB9983C,2025-12-18T19:09:02.184000,CUST-LIVE-1166,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-B4DFFD29,2026-03-21T12:35:02.184000,CUST-LIVE-1059,Washing Machine 7Kg,Home Appliances,2,28000.0,22400.0,Completed
SALE-0DB65030,2025-12-16T00:41:02.184000,CUST-LIVE-1406,"Smart LED TV 55""",Electronics,2,45000.0,36000.0,Completed
SALE-0F7B34D8,2026-01-13T15:44:02.184000,CUST-LIVE-1044,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-5FBC326E,2025-12-11T05:58:02.184000,CUST-LIVE-1014,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-1E14B703,2026-01-12T20:28:02.184000,CUST-LIVE-1359,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-7287472F,2025-12-23T06:58:02.184000,CUST-LIVE-1395,CCTV Security Camera,Security,1,3500.0,2800.0,Completed
SALE-1447D9A0,2025-11-03T16:44:02.184000,CUST-LIVE-1116,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-07FB2F9E,2025-12-06T04:32:02.184000,CUST-LIVE-1001,Smart Fridge 400L,Home Appliances,2,75000.0,60000.0,Completed
SALE-DF01E93A,2026-03-03T04:32:02.184000,CUST-LIVE-1213,Personal Grooming Kit,Personal Care,2,2500.0,2000.0,Completed
SALE-765CEC4D,2026-03-03T04:16:02.184000,CUST-LIVE-1219,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-DBCA4B71,2026-03-18T12:17:02.184000,CUST-LIVE-1422,Bluetooth Soundbar,Electronics,3,8500.0,6800.0,Completed
SALE-2A44B92D,2025-12-16T14:41:02.184000,CUST-LIVE-1165,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-B5D67646,2025-12-29T01:45:02.184000,CUST-LIVE-1089,Bluetooth Soundbar,Electronics,3,8500.0,6800.0,Completed
SALE-20B5892F,2026-02-24T14:13:02.184000,CUST-LIVE-1131,Wireless Headphones,Electronics,3,4200.0,3360.0,Completed
SALE-14D64AB9,2026-03-10T13:13:02.184000,CUST-LIVE-1235,Wireless Headphones,Electronics,3,4200.0,3360.0,Completed
SALE-80C6D82D,2026-03-17T16:27:02.184000,CUST-LIVE-1339,Smart Fridge 400L,Home Appliances,2,75000.0,60000.0,Completed
SALE-FA606DC0,2025-12-26T22:40:02.184000,CUST-LIVE-1184,Digital Wall Clock,Electronics,3,1500.0,1200.0,Completed
SALE-5E454F38,2026-03-14T20:31:02.184000,CUST-LIVE-1371,Smart Fridge 400L,Home Appliances,3,75000.0,60000.0,Completed
SALE-0794F96C,2025-11-06T01:25:02.184000,CUST-LIVE-1181,Water Purifier RO,Kitchenware,2,15500.0,12400.0,Completed
SALE-40DD40D5,2026-01-03T08:38:02.184000,CUST-LIVE-1414,Smart Fridge 400L,Home Appliances,3,75000.0,60000.0,Completed
SALE-AEACFDCF,2026-01-31T01:59:02.184000,CUST-LIVE-1371,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-FB2A46EC,2026-03-07T22:07:02.184000,CUST-LIVE-1094,Coffee Maker Elite,Kitchenware,3,5500.0,4400.0,Completed
SALE-5CA1596D,2025-12-14T18:30:02.184000,CUST-LIVE-1434,Water Purifier RO,Kitchenware,3,15500.0,12400.0,Completed
SALE-936612D3,2026-01-15T15:27:02.184000,CUST-LIVE-1156,Smart Fridge 400L,Home Appliances,1,75000.0,60000.0,Completed
SALE-81C776B9,2026-01-23T07:42:02.184000,CUST-LIVE-1203,Wireless Headphones,Electronics,1,4200.0,3360.0,Completed
SALE-44F94C53,2025-09-23T09:05:02.184000,CUST-LIVE-1272,Vacuum Cleaner,Home Appliances,3,9500.0,7600.0,Completed
SALE-B3BCB81A,2026-01-22T11:44:02.184000,CUST-LIVE-1210,Vacuum Cleaner,Home Appliances,3,9500.0,7600.0,Completed
SALE-ED73FB9B,2025-11-01T16:59:02.184000,CUST-LIVE-1359,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-4E51DC82,2026-02-26T03:28:02.184000,CUST-LIVE-1035,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-BC66C382,2026-01-28T00:46:02.184000,CUST-LIVE-1128,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-40AD7CCE,2025-12-31T08:31:02.184000,CUST-LIVE-1113,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-8B5307E8,2025-11-04T01:06:02.184000,CUST-LIVE-1073,Microwave Oven,Kitchenware,2,12000.0,9600.0,Completed
SALE-E55F23ED,2026-03-18T00:21:02.184000,CUST-LIVE-1461,Smart Fridge 400L,Home Appliances,2,75000.0,60000.0,Completed
SALE-2BA20DAD,2025-10-31T12:44:02.184000,CUST-LIVE-1146,Electric Kettle 1.5L,Kitchenware,2,1800.0,1440.0,Completed
SALE-F24B7E80,2025-10-15T04:06:02.184000,CUST-LIVE-1481,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-7131F63A,2025-11-12T01:17:02.184000,CUST-LIVE-1278,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-754A1B18,2025-12-02T12:30:02.184000,CUST-LIVE-1090,Microwave Oven,Kitchenware,2,12000.0,9600.0,Completed
SALE-B054ABF8,2025-10-30T09:04:02.184000,CUST-LIVE-1427,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-0054EB10,2025-12-27T14:25:02.184000,CUST-LIVE-1091,Steam Iron Pro,Home Appliances,2,3200.0,2560.0,Completed
SALE-BC0FBDBB,2025-11-05T01:02:02.184000,CUST-LIVE-1314,Personal Grooming Kit,Personal Care,2,2500.0,2000.0,Completed
SALE-9DCF5FE0,2025-12-30T12:25:02.184000,CUST-LIVE-1348,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-10C836BC,2026-01-21T21:04:02.184000,CUST-LIVE-1441,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-ED5A7FEE,2025-11-10T09:21:02.184000,CUST-LIVE-1034,Washing Machine 7Kg,Home Appliances,2,28000.0,22400.0,Completed
SALE-69471075,2025-12-13T07:21:02.184000,CUST-LIVE-1170,Water Purifier RO,Kitchenware,2,15500.0,12400.0,Completed
SALE-4865BB32,2025-10-13T17:56:02.184000,CUST-LIVE-1401,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-EA9011DD,2025-12-29T22:47:02.184000,CUST-LIVE-1499,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-B1ED0574,2025-09-27T10:48:02.184000,CUST-LIVE-1229,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-F007A7C6,2025-12-30T21:16:02.184000,CUST-LIVE-1203,Air Purifier Pro,Home Appliances,2,18000.0,14400.0,Completed
SALE-CA757FDC,2025-10-10T23:51:02.184000,CUST-LIVE-1225,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-3E28DBB7,2025-12-05T00:47:02.184000,CUST-LIVE-1403,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-1113B9C5,2025-12-01T22:58:02.184000,CUST-LIVE-1337,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-BF0185D9,2026-03-10T16:05:02.184000,CUST-LIVE-1370,Smart Fridge 400L,Home Appliances,1,75000.0,60000.0,Completed
SALE-36044F1B,2026-01-10T09:55:02.184000,CUST-LIVE-1455,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-CAF88F8E,2025-10-22T03:25:02.184000,CUST-LIVE-1399,Steam Iron Pro,Home Appliances,2,3200.0,2560.0,Completed
SALE-C958D2EA,2026-02-23T06:45:02.184000,CUST-LIVE-1169,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-762FC3DE,2026-02-03T05:34:02.184000,CUST-LIVE-1163,"Smart LED TV 55""",Electronics,2,45000.0,36000.0,Completed
SALE-537AB920,2026-01-01T02:11:02.184000,CUST-LIVE-1376,Air Purifier Pro,Home Appliances,1,18000.0,14400.0,Completed
SALE-EE6B1694,2026-03-15T23:03:02.184000,CUST-LIVE-1181,Personal Grooming Kit,Personal Care,3,2500.0,2000.0,Completed
SALE-086471A9,2025-10-01T02:48:02.184000,CUST-LIVE-1338,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-18067F7C,2025-11-30T07:06:02.184000,CUST-LIVE-1216,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-389A4901,2026-02-08T21:57:02.184000,CUST-LIVE-1163,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-B546747B,2025-10-16T02:26:02.184000,CUST-LIVE-1445,Bluetooth Soundbar,Electronics,2,8500.0,6800.0,Completed
SALE-0BF1D0FE,2026-02-21T04:52:02.184000,CUST-LIVE-1001,Steam Iron Pro,Home Appliances,2,3200.0,2560.0,Completed
SALE-1FEBF479,2025-12-23T17:10:02.184000,CUST-LIVE-1053,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-07A17DA3,2026-01-10T10:22:02.184000,CUST-LIVE-1336,Water Purifier RO,Kitchenware,3,15500.0,12400.0,Completed
SALE-B35012CD,2025-10-27T18:30:02.184000,CUST-LIVE-1110,Bluetooth Soundbar,Electronics,1,8500.0,6800.0,Completed
SALE-4FE865FA,2026-03-20T13:18:02.184000,CUST-LIVE-1375,CCTV Security Camera,Security,2,3500.0,2800.0,Completed
SALE-1CA09824,2026-03-16T21:54:02.184000,CUST-LIVE-1332,Washing Machine 7Kg,Home Appliances,2,28000.0,22400.0,Completed
SALE-AAED9A81,2025-11-27T04:14:02.184000,CUST-LIVE-1498,Bluetooth Soundbar,Electronics,1,8500.0,6800.0,Completed
SALE-7A399D63,2025-12-08T19:19:02.184000,CUST-LIVE-1352,Air Purifier Pro,Home Appliances,1,18000.0,14400.0,Completed
SALE-08A086F0,2026-01-24T21:07:02.184000,CUST-LIVE-1046,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-20D3DFC1,2025-11-04T21:30:02.184000,CUST-LIVE-1191,"Smart LED TV 55""",Electronics,1,45000.0,36000.0,Completed
SALE-4AF6C83A,2026-03-01T07:30:02.184000,CUST-LIVE-1195,Bluetooth Soundbar,Electronics,2,8500.0,6800.0,Completed
SALE-F9267976,2025-11-01T09:19:02.184000,CUST-LIVE-1332,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-C02DAA93,2026-03-12T12:19:02.184000,CUST-LIVE-1249,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-A463CB46,2026-01-30T23:12:02.184000,CUST-LIVE-1414,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-D8897AB3,2025-10-12T13:54:02.184000,CUST-LIVE-1028,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-4CC2ECA2,2025-11-15T14:25:02.184000,CUST-LIVE-1007,Microwave Oven,Kitchenware,3,12000.0,9600.0,Completed
SALE-C69B2E3B,2026-03-18T07:46:02.184000,CUST-LIVE-1403,Digital Wall Clock,Electronics,2,1500.0,1200.0,Completed
SALE-7EA817E8,2025-11-17T12:17:02.184000,CUST-LIVE-1438,Digital Wall Clock,Electronics,3,1500.0,1200.0,Completed
SALE-988BD62E,2025-10-19T03:14:02.184000,CUST-LIVE-1257,Personal Grooming Kit,Personal Care,3,2500.0,2000.0,Completed
SALE-AD673974,2025-10-12T09:22:02.184000,CUST-LIVE-1039,Steam Iron Pro,Home Appliances,2,3200.0,2560.0,Completed
SALE-A93466EB,2026-02-21T21:03:02.184000,CUST-LIVE-1266,Washing Machine 7Kg,Home Appliances,3,28000.0,22400.0,Completed
SALE-BE39CEFD,2025-12-28T09:53:02.184000,CUST-LIVE-1149,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-ABC155A9,2026-01-28T18:58:02.184000,CUST-LIVE-1048,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-3226A5FA,2025-12-10T13:26:02.184000,CUST-LIVE-1296,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-83B3B3E4,2026-01-23T23:03:02.184000,CUST-LIVE-1005,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-818D8F9A,2026-02-07T03:54:02.184000,CUST-LIVE-1134,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-B246C383,2026-01-06T10:41:02.184000,CUST-LIVE-1185,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-DD53C0F0,2025-10-08T19:17:02.184000,CUST-LIVE-1257,Wireless Headphones,Electronics,3,4200.0,3360.0,Completed
SALE-F0EC37AF,2026-01-13T02:05:02.184000,CUST-LIVE-1275,Smart Fridge 400L,Home Appliances,3,75000.0,60000.0,Completed
SALE-9CDC7EAF,2026-03-07T05:04:02.184000,CUST-LIVE-1461,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-9B2D96C1,2025-09-25T04:31:02.184000,CUST-LIVE-1034,Electric Kettle 1.5L,Kitchenware,2,1800.0,1440.0,Completed
SALE-EDB407A0,2026-02-22T08:06:02.184000,CUST-LIVE-1439,Water Purifier RO,Kitchenware,1,15500.0,12400.0,Completed
SALE-770E7799,2026-02-25T18:08:02.184000,CUST-LIVE-1244,CCTV Security Camera,Security,2,3500.0,2800.0,Completed
SALE-120C9E43,2025-10-16T09:07:02.184000,CUST-LIVE-1058,CCTV Security Camera,Security,1,3500.0,2800.0,Completed
SALE-3C80CF0A,2026-03-18T20:32:02.184000,CUST-LIVE-1207,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-4D777ADA,2026-02-25T14:35:02.184000,CUST-LIVE-1030,Coffee Maker Elite,Kitchenware,3,5500.0,4400.0,Completed
SALE-B8930E9C,2025-11-08T14:30:02.184000,CUST-LIVE-1180,Smart Fridge 400L,Home Appliances,1,75000.0,60000.0,Completed
SALE-E6919C08,2025-11-02T23:52:02.184000,CUST-LIVE-1366,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-DD15A271,2025-11-08T08:54:02.184000,CUST-LIVE-1050,Digital Wall Clock,Electronics,1,1500.0,1200.0,Completed
SALE-95E707DA,2025-11-01T03:05:02.184000,CUST-LIVE-1253,Personal Grooming Kit,Personal Care,3,2500.0,2000.0,Completed
SALE-AB0269F5,2026-03-17T20:54:02.184000,CUST-LIVE-1357,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-D2746107,2025-10-27T22:54:02.184000,CUST-LIVE-1364,Digital Wall Clock,Electronics,2,1500.0,1200.0,Completed
SALE-13C9FF9B,2026-02-24T14:58:02.184000,CUST-LIVE-1441,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-E8E1ABD3,2026-02-17T05:42:02.184000,CUST-LIVE-1499,Bluetooth Soundbar,Electronics,3,8500.0,6800.0,Completed
SALE-914F9612,2026-01-17T00:42:02.184000,CUST-LIVE-1405,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-42C89C8A,2026-02-12T17:15:02.184000,CUST-LIVE-1433,Electric Kettle 1.5L,Kitchenware,1,1800.0,1440.0,Completed
SALE-F2D92532,2025-09-25T06:40:02.184000,CUST-LIVE-1230,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-9E5BE26C,2025-10-19T02:04:02.184000,CUST-LIVE-1149,Personal Grooming Kit,Personal Care,3,2500.0,2000.0,Completed
SALE-619819FB,2026-01-22T06:23:02.184000,CUST-LIVE-1288,Personal Grooming Kit,Personal Care,2,2500.0,2000.0,Completed
SALE-FC50B888,2026-02-28T19:37:02.184000,CUST-LIVE-1311,CCTV Security Camera,Security,2,3500.0,2800.0,Completed
SALE-D0A24424,2025-12-12T04:11:02.184000,CUST-LIVE-1198,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-91728C8E,2026-01-05T13:20:02.184000,CUST-LIVE-1114,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-3883DBD9,2025-12-05T12:55:02.184000,CUST-LIVE-1310,Personal Grooming Kit,Personal Care,3,2500.0,2000.0,Completed
SALE-EF89E502,2025-11-22T19:59:02.184000,CUST-LIVE-1455,Coffee Maker Elite,Kitchenware,3,5500.0,4400.0,Completed
SALE-0CE67516,2025-11-23T07:46:02.184000,CUST-LIVE-1040,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-7E0770DF,2025-12-01T17:21:02.184000,CUST-LIVE-1471,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-4B4DCE66,2025-10-12T23:08:02.184000,CUST-LIVE-1450,Bluetooth Soundbar,Electronics,2,8500.0,6800.0,Completed
SALE-E3919060,2026-02-01T23:41:02.184000,CUST-LIVE-1475,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-191A6EBC,2025-12-30T19:48:02.184000,CUST-LIVE-1430,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-29533136,2026-01-17T02:31:02.184000,CUST-LIVE-1463,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-B7022981,2025-12-23T23:51:02.184000,CUST-LIVE-1198,"Smart LED TV 55""",Electronics,1,45000.0,36000.0,Completed
SALE-A6712519,2026-02-15T16:43:02.184000,CUST-LIVE-1432,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-5EE04643,2026-01-09T18:33:02.184000,CUST-LIVE-1047,Electric Kettle 1.5L,Kitchenware,1,1800.0,1440.0,Completed
SALE-F2538676,2026-01-07T16:25:02.184000,CUST-LIVE-1433,Air Purifier Pro,Home Appliances,2,18000.0,14400.0,Completed
SALE-A7697F6A,2026-01-06T08:37:02.184000,CUST-LIVE-1248,Electric Kettle 1.5L,Kitchenware,1,1800.0,1440.0,Completed
SALE-6063A005,2025-11-27T18:38:02.184000,CUST-LIVE-1332,Air Purifier Pro,Home Appliances,2,18000.0,14400.0,Completed
SALE-CA9288C5,2025-11-15T12:48:02.184000,CUST-LIVE-1018,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-05571EA1,2026-01-09T02:39:02.184000,CUST-LIVE-1454,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-43B2708F,2025-09-26T06:20:02.184000,CUST-LIVE-1477,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-04BA701C,2026-01-28T23:40:02.184000,CUST-LIVE-1499,Water Purifier RO,Kitchenware,1,15500.0,12400.0,Completed
SALE-756D0F7B,2025-10-02T23:22:02.184000,CUST-LIVE-1067,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-187CFE74,2025-11-23T08:43:02.184000,CUST-LIVE-1081,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-64E12973,2025-11-17T04:46:02.184000,CUST-LIVE-1418,Vacuum Cleaner,Home Appliances,2,9500.0,7600.0,Completed
SALE-A18494BB,2026-03-01T00:17:02.184000,CUST-LIVE-1164,Microwave Oven,Kitchenware,3,12000.0,9600.0,Completed
SALE-D6283E71,2026-01-31T08:01:02.184000,CUST-LIVE-1216,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-06B958DE,2026-03-18T17:27:02.184000,CUST-LIVE-1267,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-8D20555F,2026-02-14T02:36:02.184000,CUST-LIVE-1167,Washing Machine 7Kg,Home Appliances,2,28000.0,22400.0,Completed
SALE-82E73254,2026-01-18T21:25:02.184000,CUST-LIVE-1172,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-3B52C49F,2025-09-24T08:36:02.184000,CUST-LIVE-1438,Digital Wall Clock,Electronics,3,1500.0,1200.0,Completed
SALE-0EFF51E4,2025-12-01T14:34:02.184000,CUST-LIVE-1056,Bluetooth Soundbar,Electronics,3,8500.0,6800.0,Completed
SALE-77DC3634,2025-10-17T23:41:02.184000,CUST-LIVE-1230,Microwave Oven,Kitchenware,2,12000.0,9600.0,Completed
SALE-9120AFC0,2026-02-09T15:05:02.184000,CUST-LIVE-1191,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-6FB4665E,2026-01-21T04:10:02.184000,CUST-LIVE-1219,Digital Wall Clock,Electronics,3,1500.0,1200.0,Completed
SALE-292F73B6,2026-03-11T18:55:02.184000,CUST-LIVE-1070,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-CD591295,2025-09-29T16:26:02.184000,CUST-LIVE-1412,Air Purifier Pro,Home Appliances,2,18000.0,14400.0,Completed
SALE-1C0A321B,2026-01-28T00:08:02.184000,CUST-LIVE-1388,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-F1533ACA,2026-01-01T08:18:02.184000,CUST-LIVE-1488,Coffee Maker Elite,Kitchenware,1,5500.0,4400.0,Completed
SALE-C1F486E6,2025-11-03T10:32:02.184000,CUST-LIVE-1313,Wireless Headphones,Electronics,1,4200.0,3360.0,Completed
SALE-DC9FA25C,2025-11-25T03:50:02.184000,CUST-LIVE-1150,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-01867373,2026-01-23T11:02:02.184000,CUST-LIVE-1106,Steam Iron Pro,Home Appliances,2,3200.0,2560.0,Completed
SALE-7B0D991D,2026-02-01T16:17:02.184000,CUST-LIVE-1150,CCTV Security Camera,Security,2,3500.0,2800.0,Completed
SALE-5A316242,2025-10-01T04:24:02.184000,CUST-LIVE-1157,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-EAD8BFF6,2025-11-15T01:54:02.184000,CUST-LIVE-1098,Microwave Oven,Kitchenware,1,12000.0,9600.0,Completed
SALE-58D4AAD9,2025-10-18T17:00:02.184000,CUST-LIVE-1093,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-8CB05F5A,2026-02-04T19:59:02.184000,CUST-LIVE-1136,CCTV Security Camera,Security,3,3500.0,2800.0,Completed
SALE-9F38B978,2025-11-19T06:01:02.184000,CUST-LIVE-1082,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-EB50E47F,2025-11-01T02:06:02.184000,CUST-LIVE-1006,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-4D7A2FE3,2025-09-25T21:25:02.184000,CUST-LIVE-1443,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-E78EDB45,2025-10-08T15:06:02.184000,CUST-LIVE-1003,Smart Fridge 400L,Home Appliances,1,75000.0,60000.0,Completed
SALE-861083CB,2025-12-08T08:20:02.184000,CUST-LIVE-1296,"Smart LED TV 55""",Electronics,3,45000.0,36000.0,Completed
SALE-9E5CEE44,2026-01-05T20:07:02.184000,CUST-LIVE-1463,Wireless Headphones,Electronics,2,4200.0,3360.0,Completed
SALE-37B90FBD,2026-02-03T20:55:02.184000,CUST-LIVE-1318,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-7588F446,2025-12-22T05:57:02.184000,CUST-LIVE-1270,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-3F4069E4,2026-02-02T06:54:02.184000,CUST-LIVE-1481,Bluetooth Soundbar,Electronics,2,8500.0,6800.0,Completed
SALE-4E1481DE,2026-01-07T11:57:02.184000,CUST-LIVE-1166,Water Purifier RO,Kitchenware,2,15500.0,12400.0,Completed
SALE-25534EC4,2026-03-11T08:50:02.184000,CUST-LIVE-1261,Bluetooth Soundbar,Electronics,3,8500.0,6800.0,Completed
SALE-2A4494A1,2026-03-06T13:37:02.184000,CUST-LIVE-1144,"Smart LED TV 55""",Electronics,1,45000.0,36000.0,Completed
SALE-95AB1836,2025-12-29T03:14:02.184000,CUST-LIVE-1367,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-520F09C6,2026-03-09T12:53:02.184000,CUST-LIVE-1023,Air Purifier Pro,Home Appliances,1,18000.0,14400.0,Completed
SALE-C44818B1,2025-12-25T03:20:02.184000,CUST-LIVE-1364,Water Purifier RO,Kitchenware,2,15500.0,12400.0,Completed
SALE-B9736433,2026-01-20T14:45:02.184000,CUST-LIVE-1158,Coffee Maker Elite,Kitchenware,2,5500.0,4400.0,Completed
SALE-2CB58DCE,2025-12-08T07:38:02.184000,CUST-LIVE-1225,Coffee Maker Elite,Kitchenware,3,5500.0,4400.0,Completed
SALE-355D906B,2026-03-08T21:48:02.184000,CUST-LIVE-1370,Digital Wall Clock,Electronics,1,1500.0,1200.0,Completed
SALE-8AD36207,2025-11-18T01:03:02.184000,CUST-LIVE-1229,Vacuum Cleaner,Home Appliances,1,9500.0,7600.0,Completed
SALE-79576A76,2026-02-01T23:27:02.184000,CUST-LIVE-1100,Microwave Oven,Kitchenware,2,12000.0,9600.0,Completed
SALE-8B6E6442,2026-03-04T01:05:02.184000,CUST-LIVE-1332,Wireless Headphones,Electronics,3,4200.0,3360.0,Completed
SALE-8CA5EA41,2025-10-02T22:07:02.184000,CUST-LIVE-1136,Wireless Headphones,Electronics,1,4200.0,3360.0,Completed
SALE-C988E544,2026-03-01T01:32:02.184000,CUST-LIVE-1106,Steam Iron Pro,Home Appliances,1,3200.0,2560.0,Completed
SALE-26B8AED0,2026-03-01T07:42:02.184000,CUST-LIVE-1059,Steam Iron Pro,Home Appliances,3,3200.0,2560.0,Completed
SALE-6C2B66F5,2026-03-09T05:28:02.184000,CUST-LIVE-1422,Air Purifier Pro,Home Appliances,3,18000.0,14400.0,Completed
SALE-614432A1,2026-02-22T15:39:02.184000,CUST-LIVE-1207,Electric Kettle 1.5L,Kitchenware,3,1800.0,1440.0,Completed
SALE-65235AF6,2025-10-25T13:21:02.184000,CUST-LIVE-1299,Washing Machine 7Kg,Home Appliances,1,28000.0,22400.0,Completed
SALE-E575410A,2026-03-02T02:36:02.184000,CUST-LIVE-1031,Water Purifier RO,Kitchenware,2,15500.0,12400.0,Completed
SALE-D901966F,2026-02-12T21:29:02.184000,CUST-LIVE-1396,Microwave Oven,Kitchenware,2,12000.0,9600.0,Completed
SALE-8D845484,2026-01-07T02:51:02.184000,CUST-LIVE-1377,Electric Kettle 1.5L,Kitchenware,1,1800.0,1440.0,Completed
