order_id,date,customer_id,product,category,sales,price,cost,payment_status
ORD-251106-1826,2025-11-06 16:38:21,CUST-208,Front Load Washing Machine,Home Appliance,1,31773.48,25418.78,Completed
ORD-251106-2410,2025-11-06 16:38:21,CUST-536,Front Load Washing Machine,Home Appliance,1,32509.34,26007.47,Completed
ORD-251106-8304,2025-11-06 16:38:21,CUST-731,Double Door Refrigerator,Home Appliance,1,28449.08,23328.25,Completed
ORD-251106-6444,2025-11-06 16:38:21,CUST-937,Double Door Refrigerator,Home Appliance,1,28555.7,23415.67,Completed
ORD-251106-9740,2025-11-06 16:38:21,CUST-180,Double Door Refrigerator,Home Appliance,1,28364.47,23258.87,Completed
ORD-251106-8629,2025-11-06 16:38:21,CUST-681,Double Door Refrigerator,Home Appliance,1,28386.26,23276.73,Completed
ORD-251106-8672,2025-11-06 16:38:21,CUST-199,Double Door Refrigerator,Home Appliance,1,27718.89,22729.49,Completed
ORD-251106-8625,2025-11-06 16:38:21,CUST-581,Double Door Refrigerator,Home Appliance,1,28085.91,23030.45,Completed
ORD-251106-4666,2025-11-06 16:38:21,CUST-247,Double Door Refrigerator,Home Appliance,1,27515.33,22562.57,Completed
ORD-251106-5227,2025-11-06 16:38:21,CUST-472,Double Door Refrigerator,Home Appliance,1,27546.31,22587.97,Completed
ORD-251106-6412,2025-11-06 16:38:21,CUST-907,Double Door Refrigerator,Home Appliance,1,28558.76,23418.18,Completed
ORD-251106-6320,2025-11-06 16:38:21,CUST-564,Double Door Refrigerator,Home Appliance,1,27805.84,22800.79,Completed
ORD-251106-2070,2025-11-06 16:38:21,CUST-586,Double Door Refrigerator,Home Appliance,1,28277.97,23187.94,Completed
ORD-251106-8842,2025-11-06 16:38:21,CUST-572,Double Door Refrigerator,Home Appliance,1,28343.46,23241.64,Completed
ORD-251106-5624,2025-11-06 16:38:21,CUST-886,Double Door Refrigerator,Home Appliance,1,28400.99,23288.81,Completed
ORD-251106-3087,2025-11-06 16:38:21,CUST-620,Double Door Refrigerator,Home Appliance,1,28557.34,23417.02,Completed
ORD-251106-2752,2025-11-06 16:38:21,CUST-433,Double Door Refrigerator,Home Appliance,1,27710.48,22722.59,Completed
ORD-251106-2162,2025-11-06 16:38:21,CUST-911,Double Door Refrigerator,Home Appliance,1,27485.19,22537.86,Completed
ORD-251106-8552,2025-11-06 16:38:21,CUST-510,Double Door Refrigerator,Home Appliance,1,27900.53,22878.43,Completed
ORD-251106-4908,2025-11-06 16:38:21,CUST-735,Double Door Refrigerator,Home Appliance,1,27585.69,22620.27,Completed
ORD-251106-8903,2025-11-06 16:38:21,CUST-493,Microwave Oven,Kitchen Appliance,1,9428.86,6600.2,Completed
ORD-251106-4411,2025-11-06 16:38:21,CUST-933,Microwave Oven,Kitchen Appliance,1,9558.65,6691.05,Completed
ORD-251106-8063,2025-11-06 16:38:21,CUST-903,Microwave Oven,Kitchen Appliance,1,9398.17,6578.72,Completed
ORD-251106-6606,2025-11-06 16:38:21,CUST-657,Microwave Oven,Kitchen Appliance,1,9315.46,6520.82,Completed
ORD-251106-3835,2025-11-06 16:38:21,CUST-778,Microwave Oven,Kitchen Appliance,1,9600.45,6720.32,Completed
ORD-251106-8972,2025-11-06 16:38:21,CUST-217,Microwave Oven,Kitchen Appliance,1,9547.02,6682.91,Completed
ORD-251106-8584,2025-11-06 16:38:21,CUST-433,Microwave Oven,Kitchen Appliance,1,9599.67,6719.77,Completed
ORD-251106-8294,2025-11-06 16:38:21,CUST-280,Microwave Oven,Kitchen Appliance,1,9324.8,6527.36,Completed
ORD-251106-7648,2025-11-06 16:38:21,CUST-171,Microwave Oven,Kitchen Appliance,1,9628.11,6739.68,Completed
ORD-251106-7208,2025-11-06 16:38:21,CUST-435,Microwave Oven,Kitchen Appliance,1,9545.42,6681.79,Completed
ORD-251106-2007,2025-11-06 16:38:21,CUST-192,Microwave Oven,Kitchen Appliance,1,9524.09,6666.86,Completed
ORD-251106-3276,2025-11-06 16:38:21,CUST-694,Microwave Oven,Kitchen Appliance,1,9547.35,6683.14,Completed
ORD-251106-1003,2025-11-06 16:38:21,CUST-875,Microwave Oven,Kitchen Appliance,1,9638.48,6746.94,Completed
ORD-251106-3444,2025-11-06 16:38:21,CUST-563,Microwave Oven,Kitchen Appliance,1,9533.04,6673.13,Completed
ORD-251106-7389,2025-11-06 16:38:21,CUST-730,Microwave Oven,Kitchen Appliance,1,9530.76,6671.53,Completed
ORD-251106-4205,2025-11-06 16:38:21,CUST-310,Microwave Oven,Kitchen Appliance,1,9686.46,6780.52,Completed
ORD-251106-6187,2025-11-06 16:38:21,CUST-406,Microwave Oven,Kitchen Appliance,1,9597.56,6718.29,Completed
ORD-251106-5989,2025-11-06 16:38:21,CUST-545,Microwave Oven,Kitchen Appliance,1,9478.07,6634.65,Completed
ORD-251106-6640,2025-11-06 16:38:21,CUST-191,Microwave Oven,Kitchen Appliance,1,9578.81,6705.17,Completed
ORD-251106-9362,2025-11-06 16:38:21,CUST-513,Microwave Oven,Kitchen Appliance,1,9457.91,6620.54,Completed
ORD-251106-2022,2025-11-06 16:38:21,CUST-478,4K Smart LED TV,Entertainment,1,49909.53,38929.43,Completed
ORD-251106-1870,2025-11-06 16:38:21,CUST-100,4K Smart LED TV,Entertainment,1,50349.57,39272.66,Completed
ORD-251106-6885,2025-11-06 16:38:21,CUST-212,4K Smart LED TV,Entertainment,1,50355.06,39276.95,Completed
ORD-251106-1510,2025-11-06 16:38:21,CUST-340,4K Smart LED TV,Entertainment,1,49746.25,38802.08,Completed
ORD-251106-7459,2025-11-06 16:38:21,CUST-740,4K Smart LED TV,Entertainment,1,50883.38,39689.04,Completed
ORD-251106-7271,2025-11-06 16:38:21,CUST-515,4K Smart LED TV,Entertainment,1,49334.71,38481.07,Completed
ORD-251106-9931,2025-11-06 16:38:21,CUST-316,4K Smart LED TV,Entertainment,1,50000.72,39000.56,Completed
ORD-251106-8780,2025-11-06 16:38:21,CUST-242,4K Smart LED TV,Entertainment,1,50381.77,39297.78,Completed
ORD-251106-7301,2025-11-06 16:38:21,CUST-963,4K Smart LED TV,Entertainment,1,50394.27,39307.53,Completed
ORD-251106-7835,2025-11-06 16:38:21,CUST-257,4K Smart LED TV,Entertainment,1,50297.28,39231.88,Completed
ORD-251106-3056,2025-11-06 16:38:21,CUST-237,4K Smart LED TV,Entertainment,1,49550.58,38649.45,Pending
ORD-251106-1257,2025-11-06 16:38:21,CUST-247,4K Smart LED TV,Entertainment,1,49312.41,38463.68,Completed
ORD-251106-8974,2025-11-06 16:38:21,CUST-773,4K Smart LED TV,Entertainment,1,50271.88,39212.07,Completed
ORD-251107-2387,2025-11-07 16:38:21,CUST-240,Smart Inverter AC,Climate Control,1,40832.33,30624.25,Completed
ORD-251107-7813,2025-11-07 16:38:21,CUST-980,Smart Inverter AC,Climate Control,1,40427.38,30320.53,Completed
ORD-251107-7974,2025-11-07 16:38:21,CUST-738,Smart Inverter AC,Climate Control,1,40771.77,30578.83,Completed
ORD-251107-9346,2025-11-07 16:38:21,CUST-534,Smart Inverter AC,Climate Control,1,41046.53,30784.9,Completed
ORD-251107-8373,2025-11-07 16:38:21,CUST-493,Smart Inverter AC,Climate Control,1,39964.96,29973.72,Completed
ORD-251107-4044,2025-11-07 16:38:21,CUST-534,Smart Inverter AC,Climate Control,1,39721.01,29790.76,Completed
ORD-251107-9161,2025-11-07 16:38:21,CUST-967,Smart Inverter AC,Climate Control,1,40952.15,30714.11,Completed
ORD-251107-9220,2025-11-07 16:38:21,CUST-375,Smart Inverter AC,Climate Control,1,40677.71,30508.28,Completed
ORD-251107-9948,2025-11-07 16:38:21,CUST-690,Smart Inverter AC,Climate Control,1,40823.42,30617.56,Completed
ORD-251107-1620,2025-11-07 16:38:21,CUST-681,Smart Inverter AC,Climate Control,1,41047.81,30785.86,Completed
ORD-251107-7038,2025-11-07 16:38:21,CUST-215,Smart Inverter AC,Climate Control,1,40990.55,30742.91,Completed
ORD-251107-2311,2025-11-07 16:38:21,CUST-245,Smart Inverter AC,Climate Control,1,41246.69,30935.02,Completed
ORD-251107-5578,2025-11-07 16:38:21,CUST-576,Front Load Washing Machine,Home Appliance,1,31400.63,25120.5,Completed
ORD-251107-9574,2025-11-07 16:38:21,CUST-724,Front Load Washing Machine,Home Appliance,1,31901.87,25521.5,Completed
ORD-251107-8740,2025-11-07 16:38:21,CUST-745,Front Load Washing Machine,Home Appliance,1,31468.24,25174.59,Completed
ORD-251107-2279,2025-11-07 16:38:21,CUST-800,Front Load Washing Machine,Home Appliance,1,32136.76,25709.41,Completed
ORD-251107-6119,2025-11-07 16:38:21,CUST-727,Front Load Washing Machine,Home Appliance,1,32487.65,25990.12,Completed
ORD-251107-6628,2025-11-07 16:38:21,CUST-647,Front Load Washing Machine,Home Appliance,1,32490.13,25992.1,Completed
ORD-251107-8681,2025-11-07 16:38:21,CUST-564,Front Load Washing Machine,Home Appliance,1,32203.58,25762.86,Completed
ORD-251107-8687,2025-11-07 16:38:21,CUST-687,Front Load Washing Machine,Home Appliance,1,31630.38,25304.3,Completed
ORD-251107-7897,2025-11-07 16:38:21,CUST-461,Front Load Washing Machine,Home Appliance,1,32464.64,25971.71,Completed
ORD-251107-5827,2025-11-07 16:38:21,CUST-396,Front Load Washing Machine,Home Appliance,1,32494.2,25995.36,Completed
ORD-251107-5981,2025-11-07 16:38:21,CUST-844,Double Door Refrigerator,Home Appliance,1,27760.9,22763.94,Completed
ORD-251107-5267,2025-11-07 16:38:21,CUST-162,Double Door Refrigerator,Home Appliance,1,28338.96,23237.95,Completed
ORD-251107-3770,2025-11-07 16:38:21,CUST-686,Double Door Refrigerator,Home Appliance,1,28556.91,23416.67,Completed
ORD-251107-5780,2025-11-07 16:38:21,CUST-928,Double Door Refrigerator,Home Appliance,1,27473.63,22528.38,Completed
ORD-251107-1447,2025-11-07 16:38:21,CUST-393,Double Door Refrigerator,Home Appliance,1,28445.05,23324.94,Completed
ORD-251107-3077,2025-11-07 16:38:21,CUST-617,Double Door Refrigerator,Home Appliance,1,28137.35,23072.63,Completed
ORD-251107-5552,2025-11-07 16:38:21,CUST-358,Double Door Refrigerator,Home Appliance,1,28530.19,23394.76,Completed
ORD-251107-5603,2025-11-07 16:38:21,CUST-381,Double Door Refrigerator,Home Appliance,1,27960.81,22927.86,Completed
ORD-251107-1232,2025-11-07 16:38:21,CUST-859,Double Door Refrigerator,Home Appliance,1,28389.07,23279.04,Completed
ORD-251107-3476,2025-11-07 16:38:21,CUST-774,Microwave Oven,Kitchen Appliance,1,9335.47,6534.83,Completed
ORD-251107-3873,2025-11-07 16:38:21,CUST-367,Microwave Oven,Kitchen Appliance,1,9680.63,6776.44,Completed
ORD-251107-4869,2025-11-07 16:38:21,CUST-596,Microwave Oven,Kitchen Appliance,1,9620.45,6734.32,Completed
ORD-251107-9640,2025-11-07 16:38:21,CUST-982,Microwave Oven,Kitchen Appliance,1,9633.97,6743.78,Completed
ORD-251107-2382,2025-11-07 16:38:21,CUST-248,Microwave Oven,Kitchen Appliance,1,9666.43,6766.5,Completed
ORD-251107-3525,2025-11-07 16:38:21,CUST-957,Microwave Oven,Kitchen Appliance,1,9342.34,6539.64,Completed
ORD-251107-7765,2025-11-07 16:38:21,CUST-888,Microwave Oven,Kitchen Appliance,1,9456.53,6619.57,Completed
ORD-251107-8211,2025-11-07 16:38:21,CUST-843,Microwave Oven,Kitchen Appliance,1,9336.99,6535.89,Completed
ORD-251107-6653,2025-11-07 16:38:21,CUST-155,4K Smart LED TV,Entertainment,1,49294.55,38449.75,Completed
ORD-251107-2900,2025-11-07 16:38:21,CUST-153,4K Smart LED TV,Entertainment,1,50946.15,39738.0,Completed
ORD-251107-7533,2025-11-07 16:38:21,CUST-587,4K Smart LED TV,Entertainment,1,50518.59,39404.5,Completed
ORD-251107-9724,2025-11-07 16:38:21,CUST-339,4K Smart LED TV,Entertainment,1,50935.52,39729.71,Completed
ORD-251107-7390,2025-11-07 16:38:21,CUST-585,4K Smart LED TV,Entertainment,1,49879.48,38905.99,Completed
ORD-251108-8122,2025-11-08 16:38:21,CUST-112,Smart Inverter AC,Climate Control,1,40218.53,30163.9,Completed
ORD-251108-8353,2025-11-08 16:38:21,CUST-491,Smart Inverter AC,Climate Control,1,40175.0,30131.25,Completed
ORD-251108-9687,2025-11-08 16:38:21,CUST-799,Smart Inverter AC,Climate Control,1,40066.66,30050.0,Completed
ORD-251108-2595,2025-11-08 16:38:21,CUST-644,Smart Inverter AC,Climate Control,1,39900.08,29925.06,Completed
ORD-251108-8074,2025-11-08 16:38:21,CUST-725,Smart Inverter AC,Climate Control,1,40105.47,30079.1,Completed
ORD-251108-5466,2025-11-08 16:38:21,CUST-443,Smart Inverter AC,Climate Control,1,40265.62,30199.22,Completed
ORD-251108-2610,2025-11-08 16:38:21,CUST-361,Smart Inverter AC,Climate Control,1,40781.87,30586.4,Completed
ORD-251108-7408,2025-11-08 16:38:21,CUST-572,Smart Inverter AC,Climate Control,1,39791.36,29843.52,Completed
ORD-251108-4961,2025-11-08 16:38:21,CUST-851,Smart Inverter AC,Climate Control,1,40031.02,30023.26,Completed
ORD-251108-4193,2025-11-08 16:38:21,CUST-632,Smart Inverter AC,Climate Control,1,41000.62,30750.47,Completed
ORD-251108-3947,2025-11-08 16:38:21,CUST-420,Smart Inverter AC,Climate Control,1,39928.01,29946.01,Completed
ORD-251108-1138,2025-11-08 16:38:21,CUST-951,Smart Inverter AC,Climate Control,1,40245.09,30183.82,Completed
ORD-251108-7737,2025-11-08 16:38:21,CUST-200,Smart Inverter AC,Climate Control,1,41090.75,30818.06,Completed
ORD-251108-6759,2025-11-08 16:38:21,CUST-324,Front Load Washing Machine,Home Appliance,1,31980.21,25584.17,Completed
ORD-251108-5127,2025-11-08 16:38:21,CUST-297,Front Load Washing Machine,Home Appliance,1,31747.1,25397.68,Completed
ORD-251108-2506,2025-11-08 16:38:21,CUST-158,Front Load Washing Machine,Home Appliance,1,32081.16,25664.93,Completed
ORD-251108-4552,2025-11-08 16:38:21,CUST-713,Front Load Washing Machine,Home Appliance,1,32388.87,25911.1,Completed
ORD-251108-2965,2025-11-08 16:38:21,CUST-188,Front Load Washing Machine,Home Appliance,1,31535.55,25228.44,Completed
ORD-251108-3128,2025-11-08 16:38:21,CUST-484,Front Load Washing Machine,Home Appliance,1,32103.29,25682.63,Completed
ORD-251108-4027,2025-11-08 16:38:21,CUST-213,Front Load Washing Machine,Home Appliance,1,32007.05,25605.64,Completed
ORD-251108-5150,2025-11-08 16:38:21,CUST-401,Front Load Washing Machine,Home Appliance,1,31544.42,25235.54,Completed
ORD-251108-2240,2025-11-08 16:38:21,CUST-754,Front Load Washing Machine,Home Appliance,1,32158.72,25726.98,Completed
ORD-251108-7995,2025-11-08 16:38:21,CUST-808,Double Door Refrigerator,Home Appliance,1,27532.15,22576.36,Completed
ORD-251108-6298,2025-11-08 16:38:21,CUST-363,Double Door Refrigerator,Home Appliance,1,27954.73,22922.88,Completed
ORD-251108-2212,2025-11-08 16:38:21,CUST-383,Double Door Refrigerator,Home Appliance,1,27783.24,22782.26,Completed
ORD-251108-7271,2025-11-08 16:38:21,CUST-497,Double Door Refrigerator,Home Appliance,1,28361.07,23256.08,Completed
ORD-251108-1984,2025-11-08 16:38:21,CUST-364,Double Door Refrigerator,Home Appliance,1,27503.82,22553.13,Completed
ORD-251108-5336,2025-11-08 16:38:21,CUST-282,Double Door Refrigerator,Home Appliance,1,27908.84,22885.25,Completed
ORD-251108-9056,2025-11-08 16:38:21,CUST-305,Double Door Refrigerator,Home Appliance,1,27953.44,22921.82,Completed
ORD-251108-3923,2025-11-08 16:38:21,CUST-760,Double Door Refrigerator,Home Appliance,1,28252.01,23166.65,Completed
ORD-251108-3357,2025-11-08 16:38:21,CUST-653,Double Door Refrigerator,Home Appliance,1,28083.2,23028.22,Completed
ORD-251108-4578,2025-11-08 16:38:21,CUST-728,Double Door Refrigerator,Home Appliance,1,28187.28,23113.57,Completed
ORD-251108-8234,2025-11-08 16:38:21,CUST-832,Double Door Refrigerator,Home Appliance,1,28310.3,23214.45,Completed
ORD-251108-1571,2025-11-08 16:38:21,CUST-174,Double Door Refrigerator,Home Appliance,1,28405.67,23292.65,Completed
ORD-251108-5105,2025-11-08 16:38:21,CUST-895,Double Door Refrigerator,Home Appliance,1,27791.54,22789.06,Completed
ORD-251108-9154,2025-11-08 16:38:21,CUST-252,Double Door Refrigerator,Home Appliance,1,28042.59,22994.92,Completed
ORD-251108-1014,2025-11-08 16:38:21,CUST-138,Double Door Refrigerator,Home Appliance,1,28380.92,23272.35,Completed
ORD-251108-6403,2025-11-08 16:38:21,CUST-500,Microwave Oven,Kitchen Appliance,1,9495.97,6647.18,Completed
ORD-251108-9444,2025-11-08 16:38:21,CUST-824,Microwave Oven,Kitchen Appliance,1,9591.82,6714.27,Completed
ORD-251108-9039,2025-11-08 16:38:21,CUST-589,Microwave Oven,Kitchen Appliance,1,9497.18,6648.03,Completed
ORD-251108-2148,2025-11-08 16:38:21,CUST-653,Microwave Oven,Kitchen Appliance,1,9493.61,6645.53,Completed
ORD-251108-7298,2025-11-08 16:38:21,CUST-805,Microwave Oven,Kitchen Appliance,1,9628.53,6739.97,Completed
ORD-251108-8898,2025-11-08 16:38:21,CUST-224,Microwave Oven,Kitchen Appliance,1,9447.33,6613.13,Completed
ORD-251108-6880,2025-11-08 16:38:21,CUST-441,Microwave Oven,Kitchen Appliance,1,9636.72,6745.7,Completed
ORD-251108-7563,2025-11-08 16:38:21,CUST-156,Microwave Oven,Kitchen Appliance,1,9464.59,6625.21,Completed
ORD-251108-2485,2025-11-08 16:38:21,CUST-474,Microwave Oven,Kitchen Appliance,1,9434.73,6604.31,Completed
ORD-251108-6571,2025-11-08 16:38:21,CUST-182,Microwave Oven,Kitchen Appliance,1,9482.52,6637.76,Completed
ORD-251108-5750,2025-11-08 16:38:21,CUST-763,Microwave Oven,Kitchen Appliance,1,9599.73,6719.81,Completed
ORD-251108-1644,2025-11-08 16:38:21,CUST-493,Microwave Oven,Kitchen Appliance,1,9357.88,6550.52,Completed
ORD-251108-5896,2025-11-08 16:38:21,CUST-812,Microwave Oven,Kitchen Appliance,1,9384.64,6569.25,Completed
ORD-251108-2749,2025-11-08 16:38:21,CUST-745,Microwave Oven,Kitchen Appliance,1,9671.55,6770.08,Completed
ORD-251108-8970,2025-11-08 16:38:21,CUST-186,Microwave Oven,Kitchen Appliance,1,9376.69,6563.68,Completed
ORD-251108-8175,2025-11-08 16:38:21,CUST-852,Microwave Oven,Kitchen Appliance,1,9525.74,6668.02,Completed
ORD-251108-1584,2025-11-08 16:38:21,CUST-297,Microwave Oven,Kitchen Appliance,1,9530.14,6671.1,Pending
ORD-251108-4907,2025-11-08 16:38:21,CUST-600,Microwave Oven,Kitchen Appliance,1,9496.06,6647.24,Completed
ORD-251108-9856,2025-11-08 16:38:21,CUST-758,Microwave Oven,Kitchen Appliance,1,9555.0,6688.5,Completed
ORD-251108-9748,2025-11-08 16:38:21,CUST-954,Microwave Oven,Kitchen Appliance,1,9397.33,6578.13,Completed
ORD-251108-1268,2025-11-08 16:38:21,CUST-137,4K Smart LED TV,Entertainment,1,50323.33,39252.2,Completed
ORD-251108-6533,2025-11-08 16:38:21,CUST-906,4K Smart LED TV,Entertainment,1,49282.45,38440.31,Completed
ORD-251108-7643,2025-11-08 16:38:21,CUST-221,4K Smart LED TV,Entertainment,1,50141.75,39110.57,Completed
ORD-251108-9570,2025-11-08 16:38:21,CUST-569,4K Smart LED TV,Entertainment,1,49370.54,38509.02,Completed
ORD-251108-9791,2025-11-08 16:38:21,CUST-252,4K Smart LED TV,Entertainment,1,49557.29,38654.69,Completed
ORD-251108-4817,2025-11-08 16:38:21,CUST-173,4K Smart LED TV,Entertainment,1,49437.42,38561.19,Completed
ORD-251108-3319,2025-11-08 16:38:21,CUST-600,4K Smart LED TV,Entertainment,1,49365.68,38505.23,Completed
ORD-251108-8720,2025-11-08 16:38:21,CUST-733,4K Smart LED TV,Entertainment,1,50651.42,39508.11,Completed
ORD-251108-3138,2025-11-08 16:38:21,CUST-114,4K Smart LED TV,Entertainment,1,49571.42,38665.71,Completed
ORD-251108-1818,2025-11-08 16:38:21,CUST-414,4K Smart LED TV,Entertainment,1,50854.25,39666.32,Completed
ORD-251108-2594,2025-11-08 16:38:21,CUST-567,4K Smart LED TV,Entertainment,1,50939.85,39733.08,Completed
ORD-251108-2047,2025-11-08 16:38:21,CUST-937,4K Smart LED TV,Entertainment,1,50142.52,39111.17,Completed
ORD-251109-4613,2025-11-09 16:38:21,CUST-164,Smart Inverter AC,Climate Control,1,40982.33,30736.75,Completed
ORD-251109-7983,2025-11-09 16:38:21,CUST-445,Smart Inverter AC,Climate Control,1,40285.17,30213.88,Completed
ORD-251109-7586,2025-11-09 16:38:21,CUST-432,Smart Inverter AC,Climate Control,1,39830.97,29873.23,Completed
ORD-251109-9943,2025-11-09 16:38:21,CUST-240,Smart Inverter AC,Climate Control,1,40591.99,30443.99,Completed
ORD-251109-4493,2025-11-09 16:38:21,CUST-882,Smart Inverter AC,Climate Control,1,41059.1,30794.32,Completed
ORD-251109-3841,2025-11-09 16:38:21,CUST-443,Smart Inverter AC,Climate Control,1,40979.4,30734.55,Completed
ORD-251109-5487,2025-11-09 16:38:21,CUST-244,Smart Inverter AC,Climate Control,1,39973.7,29980.27,Completed
ORD-251109-3753,2025-11-09 16:38:21,CUST-813,Smart Inverter AC,Climate Control,1,40779.88,30584.91,Completed
ORD-251109-3703,2025-11-09 16:38:21,CUST-549,Smart Inverter AC,Climate Control,1,40047.22,30035.42,Completed
ORD-251109-1666,2025-11-09 16:38:21,CUST-236,Smart Inverter AC,Climate Control,1,40043.5,30032.62,Completed
ORD-251109-7162,2025-11-09 16:38:21,CUST-896,Smart Inverter AC,Climate Control,1,41106.0,30829.5,Completed
ORD-251109-2322,2025-11-09 16:38:21,CUST-106,Front Load Washing Machine,Home Appliance,1,31360.84,25088.67,Pending
ORD-251109-2460,2025-11-09 16:38:21,CUST-823,Front Load Washing Machine,Home Appliance,1,32474.46,25979.57,Completed
ORD-251109-5648,2025-11-09 16:38:21,CUST-526,Front Load Washing Machine,Home Appliance,1,32374.52,25899.62,Completed
ORD-251109-8798,2025-11-09 16:38:21,CUST-808,Front Load Washing Machine,Home Appliance,1,32162.98,25730.38,Completed
ORD-251109-3344,2025-11-09 16:38:21,CUST-755,Front Load Washing Machine,Home Appliance,1,32320.34,25856.27,Completed
ORD-251109-8379,2025-11-09 16:38:21,CUST-521,Front Load Washing Machine,Home Appliance,1,31554.62,25243.7,Completed
ORD-251109-3859,2025-11-09 16:38:21,CUST-725,Front Load Washing Machine,Home Appliance,1,31946.65,25557.32,Completed
ORD-251109-3949,2025-11-09 16:38:21,CUST-834,Front Load Washing Machine,Home Appliance,1,31809.56,25447.65,Completed
ORD-251109-2442,2025-11-09 16:38:21,CUST-742,Front Load Washing Machine,Home Appliance,1,31480.03,25184.02,Completed
ORD-251109-5934,2025-11-09 16:38:21,CUST-456,Front Load Washing Machine,Home Appliance,1,31982.25,25585.8,Completed
ORD-251109-4144,2025-11-09 16:38:21,CUST-220,Double Door Refrigerator,Home Appliance,1,27766.44,22768.48,Completed
ORD-251109-2567,2025-11-09 16:38:21,CUST-733,Double Door Refrigerator,Home Appliance,1,27672.45,22691.41,Completed
ORD-251109-9842,2025-11-09 16:38:21,CUST-619,Double Door Refrigerator,Home Appliance,1,27706.72,22719.51,Completed
ORD-251109-4409,2025-11-09 16:38:21,CUST-383,Double Door Refrigerator,Home Appliance,1,28457.45,23335.11,Completed
ORD-251109-2846,2025-11-09 16:38:21,CUST-915,Double Door Refrigerator,Home Appliance,1,27964.24,22930.68,Completed
ORD-251109-8772,2025-11-09 16:38:21,CUST-609,Double Door Refrigerator,Home Appliance,1,27962.26,22929.05,Completed
ORD-251109-1706,2025-11-09 16:38:21,CUST-155,Double Door Refrigerator,Home Appliance,1,28291.84,23199.31,Completed
ORD-251109-5670,2025-11-09 16:38:21,CUST-314,Double Door Refrigerator,Home Appliance,1,27613.03,22642.68,Completed
ORD-251109-6477,2025-11-09 16:38:21,CUST-731,Double Door Refrigerator,Home Appliance,1,27985.74,22948.31,Completed
ORD-251109-8424,2025-11-09 16:38:21,CUST-144,Double Door Refrigerator,Home Appliance,1,27921.58,22895.7,Completed
ORD-251109-1859,2025-11-09 16:38:21,CUST-650,Double Door Refrigerator,Home Appliance,1,28108.54,23049.0,Completed
ORD-251109-1476,2025-11-09 16:38:21,CUST-596,Double Door Refrigerator,Home Appliance,1,28559.5,23418.79,Completed
ORD-251109-2160,2025-11-09 16:38:21,CUST-340,Double Door Refrigerator,Home Appliance,1,28301.78,23207.46,Completed
ORD-251109-6340,2025-11-09 16:38:21,CUST-529,Double Door Refrigerator,Home Appliance,1,27885.61,22866.2,Completed
ORD-251109-6336,2025-11-09 16:38:21,CUST-335,Double Door Refrigerator,Home Appliance,1,28366.86,23260.83,Completed
ORD-251109-6343,2025-11-09 16:38:21,CUST-333,Double Door Refrigerator,Home Appliance,1,27631.19,22657.58,Completed
ORD-251109-7759,2025-11-09 16:38:21,CUST-990,Double Door Refrigerator,Home Appliance,1,27474.12,22528.78,Completed
ORD-251109-4615,2025-11-09 16:38:21,CUST-175,Double Door Refrigerator,Home Appliance,1,27668.98,22688.56,Completed
ORD-251109-8936,2025-11-09 16:38:21,CUST-155,Double Door Refrigerator,Home Appliance,1,27821.26,22813.43,Completed
ORD-251109-3374,2025-11-09 16:38:21,CUST-321,Double Door Refrigerator,Home Appliance,1,28011.85,22969.72,Completed
ORD-251109-8454,2025-11-09 16:38:21,CUST-282,Double Door Refrigerator,Home Appliance,1,28128.94,23065.73,Completed
ORD-251109-3234,2025-11-09 16:38:21,CUST-568,Double Door Refrigerator,Home Appliance,1,28459.88,23337.1,Completed
ORD-251109-6875,2025-11-09 16:38:21,CUST-376,Double Door Refrigerator,Home Appliance,1,28011.04,22969.05,Completed
ORD-251109-3084,2025-11-09 16:38:21,CUST-132,Double Door Refrigerator,Home Appliance,1,28001.43,22961.17,Completed
ORD-251109-1977,2025-11-09 16:38:21,CUST-387,Double Door Refrigerator,Home Appliance,1,27496.27,22546.94,Completed
ORD-251109-8513,2025-11-09 16:38:21,CUST-528,Microwave Oven,Kitchen Appliance,1,9371.06,6559.74,Completed
ORD-251109-6629,2025-11-09 16:38:21,CUST-325,Microwave Oven,Kitchen Appliance,1,9319.49,6523.64,Completed
ORD-251109-3568,2025-11-09 16:38:21,CUST-908,Microwave Oven,Kitchen Appliance,1,9480.63,6636.44,Completed
ORD-251109-3784,2025-11-09 16:38:21,CUST-691,Microwave Oven,Kitchen Appliance,1,9400.24,6580.17,Completed
ORD-251109-4763,2025-11-09 16:38:21,CUST-188,Microwave Oven,Kitchen Appliance,1,9328.85,6530.19,Completed
ORD-251109-9548,2025-11-09 16:38:21,CUST-600,Microwave Oven,Kitchen Appliance,1,9585.35,6709.74,Completed
ORD-251109-4546,2025-11-09 16:38:21,CUST-705,Microwave Oven,Kitchen Appliance,1,9352.41,6546.69,Completed
ORD-251109-8581,2025-11-09 16:38:21,CUST-385,Microwave Oven,Kitchen Appliance,1,9541.16,6678.81,Pending
ORD-251109-8014,2025-11-09 16:38:21,CUST-853,Microwave Oven,Kitchen Appliance,1,9416.8,6591.76,Completed
ORD-251109-5060,2025-11-09 16:38:21,CUST-435,Microwave Oven,Kitchen Appliance,1,9375.93,6563.15,Completed
ORD-251109-4643,2025-11-09 16:38:21,CUST-705,Microwave Oven,Kitchen Appliance,1,9454.31,6618.02,Completed
